id,name,name,Finish,added_by,user_id,category_id,brand_id,photos,thumbnail_img,color_img,video_provider,video_link,tags,description,unit_price,purchase_price,variant_product,attributes,choice_options,colors,variations,todays_deal,published,approved,stock_visibility_state,cash_on_delivery,featured,seller_featured,current_stock,unit,weight,min_qty,low_stock_quantity,discount,discount_type,discount_start_date,discount_end_date,tax,tax_type,shipping_type,shipping_cost,is_quantity_multiplied,est_shipping_days,num_of_sale,meta_title,meta_description,meta_img,pdf,slug,rating,barcode,digital,auction_product,file_name,file_path,external_link,external_link_btn,wholesale_product,created_at,updated_at
706,CONCEALED STOP COCK WITH SLIDING CAP CASTED,PRIMA,1,admin,9,31,NULL,480,479,NULL,NULL,NULL,NULL,CONCEALED STOP COCK WITH SLIDING CAP CASTED,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CONCEALED STOP COCK WITH SLIDING CAP CASTED,CONCEALED STOP COCK WITH SLIDING CAP CASTED,NULL,NULL,"concealed-stop-cock-face-(knob,-cap,-sleeve)-for-al-37-6867-",0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
707,TWO WAY ANGLE VALVE,PRIMA,1,admin,9,31,NULL,478,477,NULL,NULL,NULL,NULL,TWO WAY ANGLE VALVE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,TWO WAY ANGLE VALVE,TWO WAY ANGLE VALVE,NULL,NULL,concealed-stop-cock-6866-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
708,ANGLE COCK WITHOUT NUT,PRIMA,1,admin,9,31,NULL,476,475,NULL,NULL,NULL,NULL,ANGLE COCK WITHOUT NUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE COCK WITHOUT NUT,ANGLE COCK WITHOUT NUT,NULL,NULL,concealed-stop-cock-6865-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
709,BIB COCK LONG BODY,PRIMA,1,admin,9,31,NULL,474,473,NULL,NULL,NULL,NULL,BIB COCK LONG BODY,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK LONG BODY,BIB COCK LONG BODY,NULL,NULL,concealed-stop-cock-6864-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
710,BIB COCK TWO WAY,PRIMA,1,admin,9,31,NULL,472,471,NULL,NULL,NULL,NULL,BIB COCK TWO WAY,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK TWO WAY,BIB COCK TWO WAY,NULL,NULL,"concealed-face-only-(knob,-cap,-sleeve)--for-al-37-6863-",0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
711,BIB COCK WITH NOZZLE,PRIMA,1,admin,9,31,NULL,470,469,NULL,NULL,NULL,NULL,BIB COCK WITH NOZZLE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK WITH NOZZLE,BIB COCK WITH NOZZLE,NULL,NULL,centre-hole-basin-mixer-long-spout-6862-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
712,BIB COCK  Foam Flow ,PRIMA,1,admin,9,31,NULL,468,467,NULL,NULL,NULL,NULL,BIB COCK  Foam Flow ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK  Foam Flow ,BIB COCK  Foam Flow ,NULL,NULL,centre-hole-basin-mixer-long-spout-6861-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
713,SWAN NECK WITH SPOUT,PRIMA,1,admin,9,31,NULL,488,487,NULL,NULL,NULL,NULL,SWAN NECK WITH SPOUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SWAN NECK WITH SPOUT,SWAN NECK WITH SPOUT,NULL,NULL,centre-hole-basin-mixer-6860-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
714,SINK COCK WITH SWINGING SPOUT,PRIMA,1,admin,9,31,NULL,490,489,NULL,NULL,NULL,NULL,SINK COCK WITH SWINGING SPOUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINK COCK WITH SWINGING SPOUT,SINK COCK WITH SWINGING SPOUT,NULL,NULL,centre-hole-basin-mixer-6859-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
715,SINGLE LEVER SINK MIXER WALL MOUNTED ,PRIMA,1,admin,9,31,NULL,518,517,NULL,NULL,NULL,NULL,SINGLE LEVER SINK MIXER WALL MOUNTED ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER SINK MIXER WALL MOUNTED ,SINGLE LEVER SINK MIXER WALL MOUNTED ,NULL,NULL,centre-hole-basin-mixer-6858-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
716,SINK MIXER WITH SWINGING SPOUT,PRIMA,1,admin,9,31,NULL,492,491,NULL,NULL,NULL,NULL,SINK MIXER WITH SWINGING SPOUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINK MIXER WITH SWINGING SPOUT,SINK MIXER WITH SWINGING SPOUT,NULL,NULL,centre-hole-basin-mixer-6857-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
717,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD SHOWER ARRANGEMENT,PRIMA,1,admin,9,31,NULL,502,501,NULL,NULL,NULL,NULL,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD SHOWER ARRANGEMENT,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD SHOWER ARRANGEMENT,NULL,NULL,centre-hole-basin-mixer-6856-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
718,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,PRIMA,1,admin,9,31,NULL,500,499,NULL,NULL,NULL,NULL,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,NULL,NULL,centre-hole-basin-mixer-6855-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
719,WALL MIXER WITH TELEPHONIC SHOWER ARRANGEMENT,PRIMA,1,admin,9,31,NULL,498,497,NULL,NULL,NULL,NULL,WALL MIXER WITH TELEPHONIC SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WALL MIXER WITH TELEPHONIC SHOWER ARRANGEMENT,WALL MIXER WITH TELEPHONIC SHOWER ARRANGEMENT,NULL,NULL,central-hole-basin-mixer-6854-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
720,WALL MIXER NON TELEPHONIC ,PRIMA,1,admin,9,31,NULL,496,495,NULL,NULL,NULL,NULL,WALL MIXER NON TELEPHONIC ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WALL MIXER NON TELEPHONIC ,WALL MIXER NON TELEPHONIC ,NULL,NULL,bib-cock-with-nozzle-6853-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
721,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),PRIMA,1,admin,9,31,NULL,522,521,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),SINGLE LEVER BASIN MIXER WALL MOUNTED EXPOSED PART KIT (SUITABLE FOR ITEM AL-34),NULL,NULL,bib-cock-with-nozzle-6852-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
722,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,PRIMA,1,admin,9,31,NULL,520,519,NULL,NULL,NULL,NULL,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,SINGLE LEVER WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,NULL,NULL,bib-cock-with-nozzle-6851-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
723,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-33),PRIMA,1,admin,9,31,NULL,512,511,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-33),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-33),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-33),NULL,NULL,bib-cock-with-nozzle-6850-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
724,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),PRIMA,1,admin,9,31,NULL,510,509,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-32),NULL,NULL,bib-cock-with-nozzle-6849-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
725,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),PRIMA,1,admin,9,31,NULL,508,507,NULL,NULL,NULL,NULL,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),SINGLE LEVER EXPOSED PART KIT CONSISTING OF OPERATING LEVER WALL FLANGE (WITH SEALS) & BUTTON ONLY (SUITABLE FOR ITEM AL-31),NULL,NULL,bib-cock-with-nozzle-6848-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
726,SPOUT WITH TELEPHONIC ARRANGEMENT,PRIMA,1,admin,9,31,NULL,516,515,NULL,NULL,NULL,NULL,SPOUT WITH TELEPHONIC ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT WITH TELEPHONIC ARRANGEMENT,SPOUT WITH TELEPHONIC ARRANGEMENT,NULL,NULL,bib-cock-with-flange-6847-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
727,SPOUT PLAIN,PRIMA,1,admin,9,31,NULL,514,513,NULL,NULL,NULL,NULL,SPOUT PLAIN,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SPOUT PLAIN,SPOUT PLAIN,NULL,NULL,bib-cock-with-flange-6846-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
728,PILLAR COCK FOAM FLOW,PRIMA,1,admin,9,31,NULL,466,465,NULL,NULL,NULL,NULL,PILLAR COCK FOAM FLOW,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,PILLAR COCK FOAM FLOW,PILLAR COCK FOAM FLOW,NULL,NULL,bib-cock-with-flange-6845-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
729,CENTRE HOLE BASIN MIXER,PRIMA,1,admin,9,31,NULL,494,493,NULL,NULL,NULL,NULL,CENTRE HOLE BASIN MIXER,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CENTRE HOLE BASIN MIXER,CENTRE HOLE BASIN MIXER,NULL,NULL,bib-cock-with-flange-6844-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
730,SINGLE LEVER BASIN MIXER LONG ( With 600mm LONG BRAIDED HOSE),PRIMA,1,admin,9,31,NULL,506,505,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER LONG ( With 600mm LONG BRAIDED HOSE),1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER LONG ( With 600mm LONG BRAIDED HOSE),SINGLE LEVER BASIN MIXER LONG ( With 600mm LONG BRAIDED HOSE),NULL,NULL,bib-cock-with-flange-6843-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
731,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,PRIMA,1,admin,9,31,NULL,504,503,NULL,NULL,NULL,NULL,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,SINGLE LEVER BASIN MIXER WITH 450mm LONG BRAIDED HOSES,NULL,NULL,bib-cock-with-flange-6842-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
732,FLUSH COCK ,TRON,1,admin,9,49,NULL,452,451,NULL,NULL,NULL,NULL,FLUSH COCK ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,FLUSH COCK ,FLUSH COCK ,NULL,NULL,bib-cock-with-flange-6841-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
733,"CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-36",TRON,1,admin,9,49,NULL,446,445,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-36",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-36","CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-36",NULL,NULL,bib-cock-with-flange-6840-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
734,"CONCEALED STOP COCK WITH SLIDING CAP WITH QT FITTING 1/2""",TRON,1,admin,9,49,NULL,444,443,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK WITH SLIDING CAP WITH QT FITTING 1/2""",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK WITH SLIDING CAP WITH QT FITTING 1/2""","CONCEALED STOP COCK WITH SLIDING CAP WITH QT FITTING 1/2""",NULL,NULL,bib-cock-with-flange-6839-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
735,"CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-35",TRON,1,admin,9,49,NULL,442,441,NULL,NULL,NULL,NULL,"CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-35",1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,"CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-35","CONCEALED STOP COCK FACE(Knob, Sleeve & cap only)  FOR AL-35",NULL,NULL,bib-cock-with-flange-6838-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
736,CONCEALED STOP COCK WITH SLIDING CAP CASTED,TRON,1,admin,9,49,NULL,440,439,NULL,NULL,NULL,NULL,CONCEALED STOP COCK WITH SLIDING CAP CASTED,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,CONCEALED STOP COCK WITH SLIDING CAP CASTED,CONCEALED STOP COCK WITH SLIDING CAP CASTED,NULL,NULL,bib-cock-with-flange-6837-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
737,TWO WAY ANGLE VALVE,TRON,1,admin,9,49,NULL,438,437,NULL,NULL,NULL,NULL,TWO WAY ANGLE VALVE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,TWO WAY ANGLE VALVE,TWO WAY ANGLE VALVE,NULL,NULL,bib-cock-two-way-with-flange-6836-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
738,ANGLE COCK WITHOUT NUT,TRON,1,admin,9,49,NULL,436,435,NULL,NULL,NULL,NULL,ANGLE COCK WITHOUT NUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,ANGLE COCK WITHOUT NUT,ANGLE COCK WITHOUT NUT,NULL,NULL,bib-cock-two-way-with-flange-6835-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
739,BIB COCK LONG BODY,TRON,1,admin,9,49,NULL,434,433,NULL,NULL,NULL,NULL,BIB COCK LONG BODY,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK LONG BODY,BIB COCK LONG BODY,NULL,NULL,bib-cock-two-way-with-flange-6834-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
740,BIB COCK TWO WAY,TRON,1,admin,9,49,NULL,432,431,NULL,NULL,NULL,NULL,BIB COCK TWO WAY,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK TWO WAY,BIB COCK TWO WAY,NULL,NULL,bib-cock-two-way-with-flange-6833-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
741,BIB COCK WITH NOZZLE,TRON,1,admin,9,49,NULL,430,429,NULL,NULL,NULL,NULL,BIB COCK WITH NOZZLE,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK WITH NOZZLE,BIB COCK WITH NOZZLE,NULL,NULL,bib-cock-two-way-6832-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
742,BIB COCK  Foam Flow ,TRON,1,admin,9,49,NULL,428,427,NULL,NULL,NULL,NULL,BIB COCK  Foam Flow ,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,BIB COCK  Foam Flow ,BIB COCK  Foam Flow ,NULL,NULL,bib-cock-two-way-6831-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
743,SWAN NECK WITH SPOUT,TRON,1,admin,9,49,NULL,448,447,NULL,NULL,NULL,NULL,SWAN NECK WITH SPOUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SWAN NECK WITH SPOUT,SWAN NECK WITH SPOUT,NULL,NULL,bib-cock-two-way-6830-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
744,SINK COCK WITH SWINGING SPOUT,TRON,1,admin,9,49,NULL,450,449,NULL,NULL,NULL,NULL,SINK COCK WITH SWINGING SPOUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINK COCK WITH SWINGING SPOUT,SINK COCK WITH SWINGING SPOUT,NULL,NULL,bib-cock-two-way-6829-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
745,SINK MIXER WITH SWINGING SPOUT,TRON,1,admin,9,49,NULL,454,453,NULL,NULL,NULL,NULL,SINK MIXER WITH SWINGING SPOUT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,SINK MIXER WITH SWINGING SPOUT,SINK MIXER WITH SWINGING SPOUT,NULL,NULL,bib-cock-two-way-6828-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
746,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD PIPE ARRANGEMENT,TRON,1,admin,9,49,NULL,464,463,NULL,NULL,NULL,NULL,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD PIPE ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD PIPE ARRANGEMENT,WALL MIXER 3X1 WITH TELEPHONIC AND OVERHEAD PIPE ARRANGEMENT,NULL,NULL,bib-cock-two-way-6827-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
747,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,TRON,1,admin,9,49,NULL,462,461,NULL,NULL,NULL,NULL,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,1000,NULL,0,[],[],[],[],0,1,1,quantity,0,0,0,0,pc,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,flat_rate,0,0,NULL,0,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,WALL MIXER WITH OVERHEAD SHOWER ARRANGEMENT,NULL,NULL,bib-cock-long-body-with-flange-6826-,0,NULL,0,0,NULL,NULL,NULL,Buy Now,0,0000-00-00 00:00:00,0000-00-00 00:00:00
